user_id,month,data_mb,voice_minutes,sms_count
U0016660,2025_03,249.37,1,0
U0016660,2025_04,224.43,7,0
U0016660,2025_05,201.99,2,3
U0016660,2025_06,222.19,1,0
U0016661,2025_01,337.58,1,0
U0016661,2025_02,371.34,0,0
U0016661,2025_03,371.34,0,0
U0016661,2025_04,408.47,0,0
U0016661,2025_05,408.47,0,0
U0016661,2025_06,367.62,2,1
U0016662,2025_01,204.85,0,1
U0016662,2025_02,204.85,0,0
U0016662,2025_03,204.85,0,0
U0016662,2025_04,204.85,0,0
U0016662,2025_05,184.36,0,1
U0016662,2025_06,184.36,0,3
U0016663,2025_01,329.96,2,0
U0016663,2025_02,296.96,1,0
U0016663,2025_03,296.96,0,1
U0016663,2025_04,326.66,0,3
U0016663,2025_05,293.99,2,1
U0016663,2025_06,323.39,0,0
U0016664,2025_01,240.59,2,0
U0016664,2025_02,216.53,1,0
U0016664,2025_03,238.18,0,1
U0016664,2025_04,214.36,1,0
U0016664,2025_05,192.92,0,1
U0016664,2025_06,212.21,0,0
U0016665,2025_01,183.88,0,0
U0016665,2025_02,202.27,0,1
U0016665,2025_03,222.5,0,0
U0016665,2025_04,244.75,0,0
U0016666,2025_01,151.66,0,0
U0016666,2025_02,151.66,0,0
U0016667,2025_01,168.84,0,0
U0016667,2025_02,168.84,0,1
U0016667,2025_03,185.72,0,0
U0016667,2025_04,185.72,0,0
U0016667,2025_05,185.72,1,1
U0016667,2025_06,204.29,0,3
U0016668,2025_01,382.49,0,0
U0016668,2025_02,420.74,0,0
U0016668,2025_03,420.74,0,2
U0016668,2025_04,420.74,0,1
U0016668,2025_05,378.67,0,0
U0016668,2025_06,416.54,0,1
U0016669,2025_01,301.84,0,0
U0016669,2025_02,301.84,0,0
U0016669,2025_03,301.84,0,0
U0016669,2025_04,332.02,2,0
U0016669,2025_05,332.02,3,0
U0016669,2025_06,332.02,0,0
U0016670,2025_01,282.83,6,0
U0016670,2025_02,311.11,1,0
U0016670,2025_03,311.11,0,0
U0016670,2025_04,311.11,0,1
U0016670,2025_05,311.11,0,0
U0016670,2025_06,311.11,0,1
U0016671,2025_01,302.68,2,2
U0016671,2025_02,272.41,1,0
U0016671,2025_03,272.41,0,0
U0016671,2025_04,299.65,0,0
U0016671,2025_05,329.62,0,0
U0016671,2025_06,329.62,0,0
U0016672,2025_01,209.58,1,0
U0016672,2025_02,209.58,3,0
U0016672,2025_03,209.58,0,0
U0016672,2025_04,209.58,0,3
U0016672,2025_05,230.54,0,1
U0016672,2025_06,230.54,0,0
U0016673,2025_01,304.24,0,0
U0016673,2025_02,304.24,0,0
U0016673,2025_03,304.24,6,0
U0016673,2025_04,304.24,3,0
U0016673,2025_05,304.24,1,1
U0016674,2025_01,436.64,0,0
U0016674,2025_02,480.3,3,1
U0016674,2025_03,480.3,0,0
U0016674,2025_04,480.3,1,0
U0016674,2025_05,480.3,0,0
U0016674,2025_06,528.33,0,1
U0016675,2025_01,363.6,0,0
U0016675,2025_02,363.6,0,0
U0016675,2025_03,363.6,0,0
U0016675,2025_04,363.6,1,0
U0016675,2025_05,363.6,0,0
U0016675,2025_06,363.6,0,0
U0016676,2025_01,475.9,1,0
U0016676,2025_02,475.9,2,0
U0016676,2025_03,475.9,0,7
U0016676,2025_04,475.9,0,0
U0016676,2025_05,523.49,1,0
U0016676,2025_06,575.84,0,0
U0016677,2025_01,277.11,2,0
U0016677,2025_02,277.11,0,0
U0016677,2025_03,304.82,0,0
U0016677,2025_04,304.82,1,0
U0016677,2025_05,304.82,0,0
U0016677,2025_06,304.82,0,0
U0016678,2025_01,422.44,1,0
U0016678,2025_02,422.44,0,0
U0016678,2025_03,422.44,1,0
U0016678,2025_04,422.44,0,0
U0016678,2025_05,422.44,0,1
U0016678,2025_06,422.44,1,0
U0016679,2025_01,275.57,0,0
U0016679,2025_02,303.13,0,2
U0016679,2025_03,272.82,6,0
U0016679,2025_04,272.82,0,0
U0016679,2025_05,272.82,0,0
U0016679,2025_06,272.82,1,1
U0016680,2025_01,353.94,0,0
U0016681,2025_01,330.41,0,0
U0016681,2025_02,330.41,0,0
U0016681,2025_03,330.41,0,0
U0016681,2025_04,363.45,0,0
U0016682,2025_01,234.87,2,0
U0016682,2025_02,258.36,0,1
U0016682,2025_03,258.36,0,0
U0016682,2025_04,258.36,1,2
U0016682,2025_05,258.36,0,0
U0016682,2025_06,258.36,0,9
U0016683,2025_01,354.3,0,1
U0016683,2025_02,389.73,1,0
U0016683,2025_03,428.7,0,0
U0016683,2025_04,471.57,1,3
U0016683,2025_05,471.57,2,1
U0016683,2025_06,471.57,0,1
U0016684,2025_01,321.68,0,0
U0016684,2025_02,321.68,0,0
U0016684,2025_03,353.85,1,0
U0016684,2025_04,353.85,0,2
U0016685,2025_01,339.44,2,0
U0016685,2025_02,339.44,0,0
U0016685,2025_03,339.44,0,0
U0016686,2025_01,431.86,0,0
U0016686,2025_02,431.86,0,0
U0016687,2025_01,191.33,0,0
U0016687,2025_02,191.33,1,4
U0016687,2025_03,191.33,0,2
U0016687,2025_04,191.33,4,2
U0016687,2025_05,191.33,2,4
U0016687,2025_06,191.33,7,1
U0016688,2025_01,347.49,1,0
U0016688,2025_02,347.49,12,0
U0016688,2025_03,347.49,1,0
U0016688,2025_04,347.49,0,1
U0016688,2025_05,382.24,2,2
U0016688,2025_06,382.24,0,0
U0016689,2025_01,210.81,0,0
U0016689,2025_02,210.81,0,1
U0016689,2025_03,231.89,0,1
U0016689,2025_04,231.89,0,0
U0016689,2025_05,231.89,0,0
U0016689,2025_06,255.08,8,2
U0016690,2025_01,377.19,0,0
U0016690,2025_02,377.19,0,0
U0016690,2025_03,377.19,1,0
U0016690,2025_04,377.19,1,1
U0016690,2025_05,377.19,0,0
U0016690,2025_06,377.19,0,0
U0016691,2025_01,201.65,0,0
U0016691,2025_02,201.65,1,0
U0016692,2025_01,175.92,0,2
U0016692,2025_02,193.51,0,1
U0016692,2025_03,193.51,5,0
U0016692,2025_04,212.86,0,0
U0016692,2025_05,212.86,0,0
U0016692,2025_06,191.57,0,0
U0016693,2025_01,326.74,0,1
U0016693,2025_02,294.07,5,0
U0016693,2025_03,323.48,0,0
U0016693,2025_04,355.83,0,0
U0016693,2025_05,320.25,0,0
U0016693,2025_06,352.28,0,0
U0016694,2025_01,282.1,8,0
U0016694,2025_02,282.1,2,1
U0016695,2025_01,388.49,1,4
U0016695,2025_02,427.34,0,0
U0016695,2025_03,470.07,0,2
U0016695,2025_04,423.06,0,0
U0016695,2025_05,465.37,0,2
U0016695,2025_06,465.37,0,0
U0016696,2025_01,279.51,9,0
U0016696,2025_02,279.51,0,0
U0016696,2025_03,279.51,0,0
U0016696,2025_04,307.46,0,1
U0016696,2025_05,307.46,0,0
U0016697,2025_01,222.46,0,2
U0016697,2025_02,222.46,0,0
U0016697,2025_03,222.46,0,12
U0016697,2025_04,222.46,0,1
U0016697,2025_05,244.71,0,0
U0016697,2025_06,269.18,4,0
U0016698,2025_01,95.87,0,0
U0016698,2025_02,95.87,0,0
U0016699,2025_01,205.07,1,0
U0016699,2025_02,225.58,0,0
U0016699,2025_03,248.14,1,0
U0016699,2025_04,248.14,0,0
U0016700,2025_01,367.14,0,0
U0016700,2025_02,367.14,1,0
U0016700,2025_03,367.14,2,3
U0016700,2025_04,403.85,0,1
U0016700,2025_05,444.24,10,4
U0016700,2025_06,488.66,0,0
U0016701,2025_01,327.75,0,4
U0016701,2025_02,360.52,4,0
U0016701,2025_03,360.52,0,0
U0016702,2025_01,116.66,0,2
U0016702,2025_02,116.66,0,0
U0016702,2025_03,128.33,1,0
U0016702,2025_04,128.33,0,0
U0016702,2025_05,128.33,0,4
U0016702,2025_06,128.33,0,3
U0016703,2025_01,317.78,1,0
U0016703,2025_02,349.56,14,0
U0016704,2025_01,405.9,0,3
U0016704,2025_02,405.9,1,0
U0016704,2025_03,405.9,1,0
U0016704,2025_04,405.9,0,0
U0016704,2025_05,446.49,0,0
U0016705,2025_01,168.36,0,1
U0016705,2025_02,168.36,0,1
U0016705,2025_03,185.2,4,1
U0016705,2025_04,203.72,0,0
U0016705,2025_05,224.09,0,0
U0016705,2025_06,246.5,0,1
U0016706,2025_01,298.82,2,0
U0016706,2025_02,298.82,0,0
U0016706,2025_03,298.82,0,3
U0016706,2025_04,298.82,0,0
U0016706,2025_05,298.82,0,0
U0016706,2025_06,298.82,1,0
U0016707,2025_01,358.74,0,0
U0016707,2025_02,394.61,0,1
U0016707,2025_03,394.61,4,0
U0016708,2025_01,1388.28,11,0
U0016708,2025_02,1388.28,0,1
U0016708,2025_03,1388.28,0,0
U0016708,2025_04,1527.11,1,0
U0016708,2025_05,1527.11,0,0
U0016708,2025_06,1527.11,0,0
U0016709,2025_01,1346.46,0,0
U0016709,2025_02,1346.46,0,0
U0016709,2025_03,1346.46,0,0
U0016709,2025_04,1481.11,2,0
U0016709,2025_05,1629.22,0,0
U0016709,2025_06,1629.22,0,0
U0016710,2025_01,1144.65,0,0
U0016710,2025_02,1144.65,0,0
U0016710,2025_03,1144.65,0,0
U0016710,2025_04,1259.12,1,0
U0016710,2025_05,1259.12,0,0
U0016710,2025_06,1385.03,0,0
U0016711,2025_01,1129.87,1,2
U0016711,2025_02,1129.87,3,0
U0016711,2025_03,1129.87,6,0
U0016712,2025_01,893.31,0,0
U0016712,2025_02,803.98,0,0
U0016712,2025_03,803.98,0,0
U0016712,2025_04,803.98,0,0
U0016712,2025_05,723.58,1,0
U0016712,2025_06,723.58,0,0
U0016713,2025_01,1362.01,3,3
U0016713,2025_02,1362.01,0,0
U0016713,2025_03,1362.01,0,0
U0016713,2025_04,1498.21,0,0
U0016713,2025_05,1648.03,1,0
U0016713,2025_06,1648.03,3,0
U0016714,2025_01,1207.47,0,0
U0016714,2025_02,1328.22,0,0
U0016714,2025_03,1328.22,1,0
U0016714,2025_04,1328.22,0,0
U0016714,2025_05,1461.04,6,0
U0016714,2025_06,1461.04,0,0
U0016715,2025_01,1515.37,0,0
U0016716,2025_01,1112.01,0,0
U0016716,2025_02,1000.81,0,1
U0016716,2025_03,1000.81,1,0
U0016716,2025_04,1000.81,0,0
U0016716,2025_05,1000.81,0,0
U0016716,2025_06,1000.81,0,0
U0016717,2025_01,1285.69,0,0
U0016717,2025_02,1414.26,0,0
U0016717,2025_03,1414.26,0,0
U0016717,2025_04,1414.26,0,0
U0016717,2025_05,1555.69,0,0
U0016717,2025_06,1711.26,0,0
U0016718,2025_01,1418.04,0,0
U0016718,2025_02,1559.84,0,0
U0016718,2025_03,1715.82,0,0
U0016718,2025_04,1715.82,0,0
U0016718,2025_05,1715.82,0,0
U0016718,2025_06,1715.82,0,0
U0016719,2025_01,999.87,0,0
U0016719,2025_02,899.88,0,0
U0016719,2025_03,899.88,0,0
U0016719,2025_04,899.88,6,2
U0016719,2025_05,989.87,0,1
U0016719,2025_06,890.88,0,0
U0016720,2025_01,1284.17,1,0
U0016721,2025_01,1188.18,0,0
U0016721,2025_02,1307.0,4,0
U0016721,2025_03,1437.7,0,0
U0016722,2025_01,1217.17,0,0
U0016722,2025_02,1338.89,0,2
U0016722,2025_03,1338.89,1,0
U0016722,2025_04,1338.89,0,0
U0016722,2025_05,1338.89,0,0
U0016722,2025_06,1338.89,0,0
U0016723,2025_01,884.59,0,0
U0016723,2025_02,973.05,0,0
U0016723,2025_03,973.05,0,0
U0016723,2025_04,1070.36,1,0
U0016723,2025_05,1070.36,0,2
U0016723,2025_06,1070.36,0,0
U0016724,2025_01,1139.74,0,0
U0016724,2025_02,1139.74,0,0
U0016724,2025_03,1025.77,0,0
U0016724,2025_04,923.19,0,0
U0016725,2025_01,944.08,0,0
U0016725,2025_02,944.08,2,0
U0016725,2025_03,944.08,0,0
U0016726,2025_01,1078.27,0,0
U0016726,2025_02,1078.27,0,0
U0016726,2025_03,1186.1,0,0
U0016726,2025_04,1186.1,0,0
U0016726,2025_05,1186.1,2,0
U0016726,2025_06,1186.1,0,0
U0016727,2025_01,1254.56,1,0
U0016727,2025_02,1254.56,0,0
U0016727,2025_03,1254.56,2,0
U0016727,2025_04,1254.56,3,0
U0016727,2025_05,1254.56,0,0
U0016727,2025_06,1254.56,1,0
U0016728,2025_01,1143.44,0,0
U0016728,2025_02,1143.44,0,0
U0016728,2025_03,1029.1,0,0
U0016728,2025_04,1029.1,0,0
U0016728,2025_05,1132.01,0,2
U0016728,2025_06,1245.21,0,0
U0016729,2025_01,1504.8,0,0
U0016729,2025_02,1354.32,0,0
U0016729,2025_03,1354.32,0,0
U0016729,2025_04,1354.32,0,0
U0016729,2025_05,1354.32,2,0
U0016729,2025_06,1354.32,0,0
U0016730,2025_01,1022.4,0,0
U0016730,2025_02,1124.64,0,0
U0016730,2025_03,1124.64,0,0
U0016730,2025_04,1237.1,0,1
U0016730,2025_05,1237.1,0,0
U0016730,2025_06,1360.81,3,0
U0016731,2025_01,1240.37,0,3
U0016731,2025_02,1240.37,4,1
U0016731,2025_03,1364.41,0,0
U0016732,2025_01,991.5,0,0
U0016732,2025_02,991.5,0,0
U0016732,2025_03,991.5,1,0
U0016732,2025_04,991.5,0,0
U0016732,2025_05,1090.65,0,0
U0016732,2025_06,1199.72,0,0
U0016733,2025_01,1622.43,1,5
U0016733,2025_02,1622.43,0,0
U0016733,2025_03,1622.43,0,0
U0016733,2025_04,1622.43,0,0
U0016733,2025_05,1622.43,3,0
U0016733,2025_06,1622.43,0,0
U0016734,2025_01,1317.69,0,0
U0016735,2025_01,1273.54,0,0
U0016735,2025_02,1146.19,0,0
U0016735,2025_03,1260.81,1,0
U0016735,2025_04,1260.81,0,0
U0016735,2025_05,1260.81,0,0
U0016735,2025_06,1386.89,0,0
U0016736,2025_01,1106.81,0,0
U0016736,2025_02,1106.81,0,0
U0016736,2025_03,1106.81,0,0
U0016737,2025_01,1142.14,0,0
U0016737,2025_02,1142.14,2,0
U0016737,2025_03,1256.35,0,0
U0016737,2025_04,1381.98,0,1
U0016737,2025_05,1381.98,0,0
U0016737,2025_06,1381.98,0,0
U0016738,2025_01,1250.73,0,0
U0016738,2025_02,1250.73,1,0
U0016738,2025_03,1375.8,0,0
U0016738,2025_04,1375.8,1,0
U0016738,2025_05,1375.8,8,0
U0016738,2025_06,1513.38,0,0
U0016739,2025_01,1322.15,0,0
U0016739,2025_02,1322.15,0,0
U0016739,2025_03,1189.94,2,0
U0016739,2025_04,1189.94,2,0
U0016739,2025_05,1189.94,1,0
U0016739,2025_06,1189.94,0,2
U0016740,2025_01,1048.01,1,0
U0016741,2025_01,1578.72,0,0
U0016741,2025_02,1578.72,1,0
U0016741,2025_03,1578.72,0,0
U0016741,2025_04,1578.72,0,1
U0016741,2025_05,1736.59,0,1
U0016741,2025_06,1910.25,0,0
U0016742,2025_01,1110.69,0,0
U0016742,2025_02,1110.69,0,0
U0016742,2025_03,1221.76,0,1
U0016742,2025_04,1221.76,0,0
U0016742,2025_05,1099.58,0,1
U0016742,2025_06,1209.54,1,0
U0016743,2025_01,1189.54,0,0
U0016743,2025_02,1189.54,1,0
U0016743,2025_03,1189.54,0,0
U0016743,2025_04,1308.49,0,0
U0016743,2025_05,1308.49,0,0
U0016743,2025_06,1308.49,0,0
U0016744,2025_01,1149.35,3,0
U0016744,2025_02,1034.42,0,0
U0016744,2025_03,1034.42,0,0
U0016744,2025_04,1034.42,0,0
U0016744,2025_05,1137.86,0,0
U0016744,2025_06,1137.86,0,0
U0016745,2025_01,1068.05,0,0
U0016745,2025_02,1068.05,0,0
U0016745,2025_03,1174.86,3,0
U0016745,2025_04,1292.35,0,0
U0016746,2025_01,1418.09,0,1
U0016746,2025_02,1559.9,0,0
U0016746,2025_03,1559.9,0,0
U0016746,2025_04,1559.9,0,0
U0016746,2025_05,1559.9,0,0
U0016746,2025_06,1715.89,0,0
U0016747,2025_01,1271.01,0,0
U0016747,2025_02,1398.11,0,0
U0016747,2025_03,1537.92,1,0
U0016747,2025_04,1537.92,1,0
U0016747,2025_05,1537.92,2,0
U0016747,2025_06,1537.92,0,0
U0016748,2025_01,1077.93,1,0
U0016748,2025_02,1077.93,0,0
U0016748,2025_03,970.14,0,0
U0016748,2025_04,970.14,0,0
U0016748,2025_05,970.14,0,0
U0016748,2025_06,873.13,0,0
U0016749,2025_01,1267.38,0,0
U0016749,2025_02,1267.38,0,0
U0016749,2025_03,1394.12,0,0
U0016749,2025_04,1394.12,0,0
U0016749,2025_05,1394.12,5,0
U0016749,2025_06,1394.12,0,0
U0016750,2025_01,1701.31,1,0
U0016750,2025_02,1871.44,0,0
U0016750,2025_03,1871.44,0,0
U0016750,2025_04,2058.58,0,0
U0016750,2025_05,2058.58,2,0
U0016750,2025_06,2058.58,1,0
U0016751,2025_01,961.81,0,0
U0016751,2025_02,961.81,1,0
U0016751,2025_03,1057.99,1,0
U0016751,2025_04,1057.99,1,0
U0016751,2025_05,1057.99,0,0
U0016751,2025_06,1163.79,1,0
U0016752,2025_01,1009.95,1,0
U0016752,2025_02,1009.95,0,0
U0016752,2025_03,908.96,0,0
U0016752,2025_04,908.96,2,0
U0016752,2025_05,908.96,0,0
U0016752,2025_06,908.96,0,0
U0016753,2025_01,1055.6,0,0
U0016753,2025_02,1055.6,0,0
U0016753,2025_03,1055.6,0,0
U0016753,2025_04,1055.6,1,0
U0016753,2025_05,1161.16,0,0
U0016753,2025_06,1045.04,0,0
U0016754,2025_01,1231.91,1,1
U0016754,2025_02,1231.91,0,0
U0016754,2025_03,1231.91,0,0
U0016754,2025_04,1231.91,2,0
U0016754,2025_05,1355.1,0,0
U0016754,2025_06,1355.1,0,0
U0016755,2025_01,810.82,0,0
U0016755,2025_02,891.9,0,0
U0016755,2025_03,891.9,1,0
U0016755,2025_04,891.9,0,0
U0016755,2025_05,802.71,0,0
U0016755,2025_06,802.71,0,0
U0016756,2025_01,847.92,0,0
U0016756,2025_02,932.71,0,1
U0016756,2025_03,932.71,0,0
U0016756,2025_04,932.71,1,0
U0016756,2025_05,1025.98,0,0
U0016756,2025_06,1025.98,0,0
U0016757,2025_01,670.04,0,0
U0016757,2025_02,804.05,4,1
U0016757,2025_03,964.86,0,1
U0016758,2025_01,561.41,0,0
U0016758,2025_02,561.41,0,1
U0016758,2025_03,561.41,0,1
U0016758,2025_04,561.41,0,1
U0016758,2025_05,673.69,0,0
U0016758,2025_06,673.69,0,0
U0016759,2025_01,363.68,0,0
U0016759,2025_02,254.58,0,0
U0016759,2025_03,254.58,0,4
U0016759,2025_04,305.5,0,0
U0016760,2025_01,405.82,0,8
U0016761,2025_01,493.5,1,0
U0016761,2025_02,493.5,0,0
U0016761,2025_03,345.45,0,2
U0016762,2025_01,498.72,0,0
U0016762,2025_02,598.46,0,0
U0016762,2025_03,598.46,0,0
U0016762,2025_04,598.46,0,1
U0016762,2025_05,598.46,0,0
U0016762,2025_06,418.92,6,0
U0016763,2025_01,293.2,0,1
U0016763,2025_02,205.24,0,0
U0016763,2025_03,205.24,23,0
U0016763,2025_04,205.24,0,5
U0016763,2025_05,246.29,0,0
U0016763,2025_06,246.29,2,2
U0016764,2025_01,399.81,0,0
U0016765,2025_01,388.18,3,0
U0016765,2025_02,388.18,6,0
U0016765,2025_03,465.82,0,0
U0016765,2025_04,465.82,0,1
U0016765,2025_05,326.07,4,0
U0016765,2025_06,228.25,1,0
U0016766,2025_01,247.61,0,0
U0016766,2025_02,173.33,0,0
U0016766,2025_03,208.0,0,0
U0016766,2025_04,249.6,0,4
U0016766,2025_05,299.52,0,1
U0016766,2025_06,209.66,0,0
U0016767,2025_01,373.15,0,0
U0016767,2025_02,373.15,0,0
U0016767,2025_03,447.78,1,0
U0016767,2025_04,537.34,0,0
U0016767,2025_05,537.34,0,4
U0016767,2025_06,537.34,0,0
U0016768,2025_01,357.08,0,0
U0016768,2025_02,428.5,0,0
U0016768,2025_03,428.5,0,0
U0016768,2025_04,428.5,0,0
U0016768,2025_05,514.2,0,1
U0016768,2025_06,514.2,0,0
U0016769,2025_01,679.44,1,0
U0016769,2025_02,475.61,0,0
U0016769,2025_03,475.61,0,3
U0016769,2025_04,570.73,1,2
U0016769,2025_05,684.88,0,0
U0016769,2025_06,821.86,0,0
U0016770,2025_01,426.46,0,0
U0016770,2025_02,426.46,0,0
U0016770,2025_03,298.52,0,0
U0016770,2025_04,298.52,0,0
U0016770,2025_05,298.52,0,1
U0016770,2025_06,298.52,0,1
U0016771,2025_01,291.42,0,0
U0016771,2025_02,291.42,0,0
U0016771,2025_03,291.42,1,0
U0016771,2025_04,349.7,0,0
U0016771,2025_05,349.7,1,0
U0016771,2025_06,349.7,0,0
U0016772,2025_01,433.09,0,0
U0016772,2025_02,519.71,0,0
U0016772,2025_03,363.8,0,0
U0016772,2025_04,363.8,0,4
U0016772,2025_05,436.56,0,3
U0016773,2025_01,306.89,0,1
U0016773,2025_02,306.89,0,0
U0016773,2025_03,306.89,0,3
U0016773,2025_04,368.27,0,0
U0016773,2025_05,441.92,0,0
U0016773,2025_06,441.92,1,0
U0016774,2025_01,616.88,0,0
U0016774,2025_02,431.82,0,0
U0016774,2025_03,518.18,3,0
U0016774,2025_04,518.18,0,0
U0016774,2025_05,518.18,0,0
U0016774,2025_06,518.18,0,0
U0016775,2025_01,459.27,0,0
U0016775,2025_02,551.12,0,0
U0016775,2025_03,385.78,1,6
U0016776,2025_01,564.0,0,1
U0016776,2025_02,564.0,0,3
U0016776,2025_03,394.8,0,0
U0016776,2025_04,473.76,9,2
U0016776,2025_05,473.76,0,1
U0016776,2025_06,473.76,0,0
U0016777,2025_01,574.94,0,0
U0016778,2025_01,537.38,0,0
U0016778,2025_02,537.38,1,0
U0016778,2025_03,644.86,0,0
U0016778,2025_04,644.86,2,0
U0016778,2025_05,644.86,0,0
U0016778,2025_06,451.4,0,0
U0016779,2025_01,197.01,0,0
U0016779,2025_02,236.41,6,0
U0016779,2025_03,236.41,0,1
U0016780,2025_01,727.35,0,1
U0016780,2025_02,872.82,0,0
U0016780,2025_03,1047.38,1,0
U0016780,2025_04,1256.86,0,0
U0016780,2025_05,1256.86,0,0
U0016780,2025_06,1256.86,0,0
U0016781,2025_01,450.06,0,1
U0016781,2025_02,450.06,7,0
U0016781,2025_03,450.06,1,0
U0016782,2025_01,276.54,0,0
U0016782,2025_02,276.54,0,1
U0016782,2025_03,331.85,3,0
U0016782,2025_04,331.85,0,1
U0016783,2025_01,562.92,0,1
U0016783,2025_02,562.92,0,2
U0016783,2025_03,394.04,0,1
U0016783,2025_04,394.04,0,1
U0016783,2025_05,394.04,0,0
U0016784,2025_01,137.28,0,0
U0016784,2025_02,164.74,0,0
U0016784,2025_03,164.74,1,0
U0016785,2025_01,631.41,0,0
U0016785,2025_02,441.99,0,1
U0016785,2025_03,530.39,0,2
U0016785,2025_04,371.27,0,0
U0016785,2025_05,259.89,1,0
U0016785,2025_06,259.89,0,0
U0016786,2025_01,242.22,1,0
U0016786,2025_02,290.66,0,0
U0016786,2025_03,290.66,0,7
U0016786,2025_04,290.66,0,0
U0016786,2025_05,290.66,0,0
U0016786,2025_06,203.46,0,0
U0016787,2025_01,441.49,0,0
U0016787,2025_02,529.79,0,0
U0016788,2025_01,304.3,0,0
U0016788,2025_02,365.16,8,0
U0016788,2025_03,365.16,0,0
U0016788,2025_04,365.16,0,0
U0016789,2025_01,368.31,0,0
U0016789,2025_02,368.31,0,0
U0016789,2025_03,441.97,1,0
U0016790,2025_01,479.97,0,0
U0016790,2025_02,479.97,0,2
U0016790,2025_03,479.97,0,0
U0016790,2025_04,575.96,1,0
U0016791,2025_01,467.15,0,0
U0016791,2025_02,560.58,0,0
U0016791,2025_03,560.58,0,0
U0016791,2025_04,392.41,0,0
U0016791,2025_05,470.89,0,2
U0016791,2025_06,470.89,0,0
U0016792,2025_01,176.36,1,2
U0016792,2025_02,123.45,0,0
U0016792,2025_03,148.14,0,0
U0016792,2025_04,148.14,1,1
U0016792,2025_05,148.14,0,1
U0016793,2025_01,136.88,2,1
U0016793,2025_02,164.26,1,0
U0016793,2025_03,197.11,0,0
U0016793,2025_04,197.11,0,0
U0016793,2025_05,137.98,0,0
U0016793,2025_06,165.58,2,0
U0016794,2025_01,502.32,2,0
U0016794,2025_02,502.32,0,0
U0016794,2025_03,602.78,0,0
U0016795,2025_01,211.27,0,0
U0016796,2025_01,550.15,0,0
U0016797,2025_01,152.99,1,0
U0016797,2025_02,152.99,0,0
U0016797,2025_03,183.59,0,0
U0016797,2025_04,183.59,1,0
U0016797,2025_05,220.31,0,1
U0016797,2025_06,220.31,0,0
U0016798,2025_01,422.1,0,0
U0016798,2025_02,422.1,0,0
U0016798,2025_03,422.1,0,1
U0016798,2025_04,422.1,1,0
U0016798,2025_05,295.47,1,0
U0016798,2025_06,295.47,0,0
U0016799,2025_01,563.18,0,0
U0016799,2025_02,675.82,0,1
U0016799,2025_03,473.07,0,0
U0016799,2025_04,567.68,0,0
U0016800,2025_01,511.91,0,0
U0016800,2025_02,511.91,2,0
U0016800,2025_03,511.91,0,0
U0016800,2025_04,511.91,0,0
U0016800,2025_05,614.29,0,0
U0016800,2025_06,614.29,1,0
U0016801,2025_01,493.82,0,0
U0016801,2025_02,493.82,0,0
U0016801,2025_03,493.82,0,0
U0016801,2025_04,493.82,0,0
U0016801,2025_05,493.82,0,13
U0016801,2025_06,592.58,8,1
U0016802,2025_01,450.01,0,0
U0016802,2025_02,450.01,2,0
U0016802,2025_03,540.01,0,0
U0016802,2025_04,540.01,0,1
U0016802,2025_05,540.01,0,1
U0016802,2025_06,378.01,0,0
U0016803,2025_01,400.3,0,0
U0016803,2025_02,400.3,0,0
U0016803,2025_03,480.36,0,0
U0016803,2025_04,480.36,0,0
U0016803,2025_05,480.36,0,1
U0016803,2025_06,480.36,2,0
U0016804,2025_01,295.12,0,0
U0016804,2025_02,295.12,0,0
U0016804,2025_03,354.14,0,0
U0016804,2025_04,354.14,3,0
U0016804,2025_05,424.97,1,0
U0016804,2025_06,424.97,0,3
U0016805,2025_01,701.53,0,2
U0016805,2025_02,701.53,1,0
U0016805,2025_03,491.07,0,0
U0016805,2025_04,343.75,0,0
U0016805,2025_05,343.75,0,1
U0016806,2025_01,194.44,0,0
U0016806,2025_02,233.33,0,0
U0016806,2025_03,163.33,0,1
U0016806,2025_04,114.33,1,1
U0016806,2025_05,80.03,0,0
U0016807,2025_01,442.03,0,1
U0016808,2025_01,167.44,0,0
U0016808,2025_02,167.44,0,1
U0016808,2025_03,117.21,1,2
U0016808,2025_04,140.65,3,0
U0016808,2025_05,140.65,0,0
U0016808,2025_06,168.78,8,0
U0016809,2025_01,518.01,0,0
U0016809,2025_02,621.61,0,0
U0016809,2025_03,621.61,0,0
U0016809,2025_04,621.61,0,0
U0016809,2025_05,621.61,0,2
U0016809,2025_06,745.93,0,1
U0016810,2025_01,559.41,0,0
U0016810,2025_02,559.41,0,0
U0016810,2025_03,671.29,1,0
U0016810,2025_04,671.29,0,0
U0016810,2025_05,671.29,0,1
U0016811,2025_01,222.49,0,0
U0016811,2025_02,266.99,0,0
U0016811,2025_03,320.39,2,0
U0016811,2025_04,320.39,0,0
U0016811,2025_05,384.47,0,2
U0016811,2025_06,461.36,1,0
U0016812,2025_01,258.56,1,1
U0016812,2025_02,310.27,0,0
U0016813,2025_01,531.08,0,0
U0016813,2025_02,531.08,0,0
U0016813,2025_03,531.08,1,0
U0016813,2025_04,637.3,0,2
U0016813,2025_05,637.3,0,1
U0016813,2025_06,637.3,0,0
U0016814,2025_01,509.97,0,0
U0016814,2025_02,509.97,0,1
U0016814,2025_03,611.96,0,0
U0016814,2025_04,734.35,0,0
U0016814,2025_05,734.35,0,0
U0016814,2025_06,734.35,0,0
U0016815,2025_01,680.79,0,0
U0016816,2025_01,504.87,0,1
